"","Seed.code","Tree.code","Island","Tree.species.code","Order.x","Family.x","Genus.x","Species.x","Latitude","Longitude","Site","Date..DD.MM.YYYY.","Type.of.sample..F.fruit.S.seed","Successional.Stage..1.immature.2.mature.3.rotten.4.all.preceding","Fruits.collected.from..G.ground.T.tree","Fruit.syndrome","Total.number.of.fruits.collected","Total.number.of.seeds","Weight.of.all.seeds.g","Date.opening.seed..dd.mm.yy.","Number.of.fruits.predated","Holes.visable","Frass.visable","Percentage.fruits.predated","Insect.code","Date.emerged..for.R.only..DD.MM.YY.","Species.code","Order.y","Family.y","Subfamily","Genus.y","Species.y","Guild","Life.stage..L.larva.A.adult.P.pupae","BIN","Host.from.lit","Reference","Found.in.box.with","Suggested.host"
"3205","SEEDSAI_0081","TREESAI_0044","SAIPAN","CYNORA","Fabales","Fabaceae","Cynometra","ramiflora",15.251004,145.798622,"LTR1","19/09/2017","F",2,"G","B2",47,94,441.6,"12/12/1017",6,"Y","Y",0.127659574468085,"INSECTSAI_2906","17/10/2017","TORSP1","Lepidoptera","Tortricidae","","Unknown","sp.1","UK","A","","","","",""
"3206","SEEDSAI_0082","TREESAI_0045","SAIPAN","FICUTI","Rosales","Moraceae","Ficus","tinctoria",15.250818,145.798789,"LTR1","19/09/2017","F",3,"G","B1",37,19184.5,56.5,"12/15/17",32,"Y","Y",0.864864864864865,"INSECTSAI_2978","18/12/2017","PTESP1","Hymenoptera","Pteromalidae","Pteromalinae","Unknown","sp.1","PA","A","BOLD:ABW8145","Diverse range of insects","","Diptera, Coleoptera",""
"3207","SEEDSAI_0082","TREESAI_0045","SAIPAN","FICUTI","Rosales","Moraceae","Ficus","tinctoria",15.250818,145.798789,"LTR1","19/09/2017","F",3,"G","B1",37,19184.5,56.5,"12/15/17",32,"Y","Y",0.864864864864865,"INSECTSAI_2979","18/12/2017","PTESP1","Hymenoptera","Pteromalidae","Pteromalinae","Unknown","sp.1","PA","A","BOLD:ABW8145","Diverse range of insects","","Diptera, Coleoptera",""
"3208","SEEDSAI_0082","TREESAI_0045","SAIPAN","FICUTI","Rosales","Moraceae","Ficus","tinctoria",15.250818,145.798789,"LTR1","19/09/2017","F",3,"G","B1",37,19184.5,56.5,"12/15/17",32,"Y","Y",0.864864864864865,"INSECTSAI_1709","27/09/2017","LETSP2","Coleoptera","Laemophloeidae","Unknown","Leptophloeus","sp.2","UK","A","BOLD:ADO2450","","","",""
"3209","SEEDSAI_0082","TREESAI_0045","SAIPAN","FICUTI","Rosales","Moraceae","Ficus","tinctoria",15.250818,145.798789,"LTR1","19/09/2017","F",3,"G","B1",37,19184.5,56.5,"12/15/17",32,"Y","Y",0.864864864864865,"INSECTSAI_1312","21/09/2017","AGASP1","Hymenoptera","Agaonidae","Agaoninae","Unknown","sp.1","PO","A","","","Quicke","",""
"3210","SEEDSAI_0082","TREESAI_0045","SAIPAN","FICUTI","Rosales","Moraceae","Ficus","tinctoria",15.250818,145.798789,"LTR1","19/09/2017","F",3,"G","B1",37,19184.5,56.5,"12/15/17",32,"Y","Y",0.864864864864865,"INSECTSAI_1356","27/09/2017","DROSP2","Diptera","Drosophilidae","Unknown","Unknown","sp.2","SC","A","","","","",""
"3211","SEEDSAI_0082","TREESAI_0045","SAIPAN","FICUTI","Rosales","Moraceae","Ficus","tinctoria",15.250818,145.798789,"LTR1","19/09/2017","F",3,"G","B1",37,19184.5,56.5,"12/15/17",32,"Y","Y",0.864864864864865,"INSECTSAI_1357","27/09/2017","DROSP2","Diptera","Drosophilidae","Unknown","Unknown","sp.2","SC","A","","","","",""
"3212","SEEDSAI_0082","TREESAI_0045","SAIPAN","FICUTI","Rosales","Moraceae","Ficus","tinctoria",15.250818,145.798789,"LTR1","19/09/2017","F",3,"G","B1",37,19184.5,56.5,"12/15/17",32,"Y","Y",0.864864864864865,"INSECTSAI_1358","27/09/2017","DROSP2","Diptera","Drosophilidae","Unknown","Unknown","sp.2","SC","A","","","","",""
"3213","SEEDSAI_0082","TREESAI_0045","SAIPAN","FICUTI","Rosales","Moraceae","Ficus","tinctoria",15.250818,145.798789,"LTR1","19/09/2017","F",3,"G","B1",37,19184.5,56.5,"12/15/17",32,"Y","Y",0.864864864864865,"INSECTSAI_1359","27/09/2017","DROSP2","Diptera","Drosophilidae","Unknown","Unknown","sp.2","SC","A","","","","",""
"3214","SEEDSAI_0082","TREESAI_0045","SAIPAN","FICUTI","Rosales","Moraceae","Ficus","tinctoria",15.250818,145.798789,"LTR1","19/09/2017","F",3,"G","B1",37,19184.5,56.5,"12/15/17",32,"Y","Y",0.864864864864865,"INSECTSAI_1360","27/09/2017","DROSP2","Diptera","Drosophilidae","Unknown","Unknown","sp.2","SC","A","","","","",""
"3215","SEEDSAI_0082","TREESAI_0045","SAIPAN","FICUTI","Rosales","Moraceae","Ficus","tinctoria",15.250818,145.798789,"LTR1","19/09/2017","F",3,"G","B1",37,19184.5,56.5,"12/15/17",32,"Y","Y",0.864864864864865,"INSECTSAI_1361","27/09/2017","DROSP2","Diptera","Drosophilidae","Unknown","Unknown","sp.2","SC","A","","","","",""
"3216","SEEDSAI_0082","TREESAI_0045","SAIPAN","FICUTI","Rosales","Moraceae","Ficus","tinctoria",15.250818,145.798789,"LTR1","19/09/2017","F",3,"G","B1",37,19184.5,56.5,"12/15/17",32,"Y","Y",0.864864864864865,"INSECTSAI_1362","27/09/2017","DROSP2","Diptera","Drosophilidae","Unknown","Unknown","sp.2","SC","A","","","","",""
"3217","SEEDSAI_0082","TREESAI_0045","SAIPAN","FICUTI","Rosales","Moraceae","Ficus","tinctoria",15.250818,145.798789,"LTR1","19/09/2017","F",3,"G","B1",37,19184.5,56.5,"12/15/17",32,"Y","Y",0.864864864864865,"INSECTSAI_1363","27/09/2017","DROSP2","Diptera","Drosophilidae","Unknown","Unknown","sp.2","SC","A","","","","",""
"3218","SEEDSAI_0082","TREESAI_0045","SAIPAN","FICUTI","Rosales","Moraceae","Ficus","tinctoria",15.250818,145.798789,"LTR1","19/09/2017","F",3,"G","B1",37,19184.5,56.5,"12/15/17",32,"Y","Y",0.864864864864865,"INSECTSAI_1364","27/09/2017","DROSP2","Diptera","Drosophilidae","Unknown","Unknown","sp.2","SC","A","","","","",""
"3219","SEEDSAI_0082","TREESAI_0045","SAIPAN","FICUTI","Rosales","Moraceae","Ficus","tinctoria",15.250818,145.798789,"LTR1","19/09/2017","F",3,"G","B1",37,19184.5,56.5,"12/15/17",32,"Y","Y",0.864864864864865,"INSECTSAI_1365","27/09/2017","DROSP2","Diptera","Drosophilidae","Unknown","Unknown","sp.2","SC","A","","","","",""
"3220","SEEDSAI_0082","TREESAI_0045","SAIPAN","FICUTI","Rosales","Moraceae","Ficus","tinctoria",15.250818,145.798789,"LTR1","19/09/2017","F",3,"G","B1",37,19184.5,56.5,"12/15/17",32,"Y","Y",0.864864864864865,"INSECTSAI_1366","27/09/2017","DROHY","Diptera","Drosophilidae","","Drosophila","hypocausta","SC","A","","","","",""
"3221","SEEDSAI_0082","TREESAI_0045","SAIPAN","FICUTI","Rosales","Moraceae","Ficus","tinctoria",15.250818,145.798789,"LTR1","19/09/2017","F",3,"G","B1",37,19184.5,56.5,"12/15/17",32,"Y","Y",0.864864864864865,"INSECTSAI_1367","27/09/2017","DROSP2","Diptera","Drosophilidae","Unknown","Unknown","sp.2","SC","A","","","","",""
"3222","SEEDSAI_0082","TREESAI_0045","SAIPAN","FICUTI","Rosales","Moraceae","Ficus","tinctoria",15.250818,145.798789,"LTR1","19/09/2017","F",3,"G","B1",37,19184.5,56.5,"12/15/17",32,"Y","Y",0.864864864864865,"INSECTSAI_1368","27/09/2017","DROSP2","Diptera","Drosophilidae","Unknown","Unknown","sp.2","SC","A","","","","",""
"3223","SEEDSAI_0082","TREESAI_0045","SAIPAN","FICUTI","Rosales","Moraceae","Ficus","tinctoria",15.250818,145.798789,"LTR1","19/09/2017","F",3,"G","B1",37,19184.5,56.5,"12/15/17",32,"Y","Y",0.864864864864865,"INSECTSAI_1369","27/09/2017","DROSP2","Diptera","Drosophilidae","Unknown","Unknown","sp.2","SC","A","","","","",""
"3224","SEEDSAI_0082","TREESAI_0045","SAIPAN","FICUTI","Rosales","Moraceae","Ficus","tinctoria",15.250818,145.798789,"LTR1","19/09/2017","F",3,"G","B1",37,19184.5,56.5,"12/15/17",32,"Y","Y",0.864864864864865,"INSECTSAI_1370","27/09/2017","DROSP2","Diptera","Drosophilidae","Unknown","Unknown","sp.2","SC","A","","","","",""
"3225","SEEDSAI_0082","TREESAI_0045","SAIPAN","FICUTI","Rosales","Moraceae","Ficus","tinctoria",15.250818,145.798789,"LTR1","19/09/2017","F",3,"G","B1",37,19184.5,56.5,"12/15/17",32,"Y","Y",0.864864864864865,"INSECTSAI_1371","27/09/2017","DROSP2","Diptera","Drosophilidae","Unknown","Unknown","sp.2","SC","A","","","","",""
"3226","SEEDSAI_0082","TREESAI_0045","SAIPAN","FICUTI","Rosales","Moraceae","Ficus","tinctoria",15.250818,145.798789,"LTR1","19/09/2017","F",3,"G","B1",37,19184.5,56.5,"12/15/17",32,"Y","Y",0.864864864864865,"INSECTSAI_1372","27/09/2017","DROSP2","Diptera","Drosophilidae","Unknown","Unknown","sp.2","SC","A","","","","",""
"3227","SEEDSAI_0082","TREESAI_0045","SAIPAN","FICUTI","Rosales","Moraceae","Ficus","tinctoria",15.250818,145.798789,"LTR1","19/09/2017","F",3,"G","B1",37,19184.5,56.5,"12/15/17",32,"Y","Y",0.864864864864865,"INSECTSAI_1373","27/09/2017","DROSP2","Diptera","Drosophilidae","Unknown","Unknown","sp.2","SC","A","","","","",""
"3228","SEEDSAI_0082","TREESAI_0045","SAIPAN","FICUTI","Rosales","Moraceae","Ficus","tinctoria",15.250818,145.798789,"LTR1","19/09/2017","F",3,"G","B1",37,19184.5,56.5,"12/15/17",32,"Y","Y",0.864864864864865,"INSECTSAI_1374","27/09/2017","DROSP2","Diptera","Drosophilidae","Unknown","Unknown","sp.2","SC","A","","","","",""
"3229","SEEDSAI_0082","TREESAI_0045","SAIPAN","FICUTI","Rosales","Moraceae","Ficus","tinctoria",15.250818,145.798789,"LTR1","19/09/2017","F",3,"G","B1",37,19184.5,56.5,"12/15/17",32,"Y","Y",0.864864864864865,"INSECTSAI_1375","27/09/2017","DROSP2","Diptera","Drosophilidae","Unknown","Unknown","sp.2","SC","A","","","","",""
"3230","SEEDSAI_0082","TREESAI_0045","SAIPAN","FICUTI","Rosales","Moraceae","Ficus","tinctoria",15.250818,145.798789,"LTR1","19/09/2017","F",3,"G","B1",37,19184.5,56.5,"12/15/17",32,"Y","Y",0.864864864864865,"INSECTSAI_1376","27/09/2017","DROSP2","Diptera","Drosophilidae","Unknown","Unknown","sp.2","SC","A","","","","",""
"3231","SEEDSAI_0082","TREESAI_0045","SAIPAN","FICUTI","Rosales","Moraceae","Ficus","tinctoria",15.250818,145.798789,"LTR1","19/09/2017","F",3,"G","B1",37,19184.5,56.5,"12/15/17",32,"Y","Y",0.864864864864865,"INSECTSAI_1377","27/09/2017","DROSP2","Diptera","Drosophilidae","Unknown","Unknown","sp.2","SC","A","","","","",""
"3232","SEEDSAI_0082","TREESAI_0045","SAIPAN","FICUTI","Rosales","Moraceae","Ficus","tinctoria",15.250818,145.798789,"LTR1","19/09/2017","F",3,"G","B1",37,19184.5,56.5,"12/15/17",32,"Y","Y",0.864864864864865,"INSECTSAI_1378","27/09/2017","DROSP2","Diptera","Drosophilidae","Unknown","Unknown","sp.2","SC","A","","","","",""
"3233","SEEDSAI_0082","TREESAI_0045","SAIPAN","FICUTI","Rosales","Moraceae","Ficus","tinctoria",15.250818,145.798789,"LTR1","19/09/2017","F",3,"G","B1",37,19184.5,56.5,"12/15/17",32,"Y","Y",0.864864864864865,"INSECTSAI_1379","27/09/2017","CERSP1","Diptera","Ceratopogonidae","Unknown","Unknown","sp.1","UK","A","","","","",""
"3234","SEEDSAI_0082","TREESAI_0045","SAIPAN","FICUTI","Rosales","Moraceae","Ficus","tinctoria",15.250818,145.798789,"LTR1","19/09/2017","F",3,"G","B1",37,19184.5,56.5,"12/15/17",32,"Y","Y",0.864864864864865,"INSECTSAI_1380","27/09/2017","DROSP2","Diptera","Drosophilidae","Unknown","Unknown","sp.2","SC","A","","","","",""
"3235","SEEDSAI_0082","TREESAI_0045","SAIPAN","FICUTI","Rosales","Moraceae","Ficus","tinctoria",15.250818,145.798789,"LTR1","19/09/2017","F",3,"G","B1",37,19184.5,56.5,"12/15/17",32,"Y","Y",0.864864864864865,"INSECTSAI_1381","27/09/2017","DROSP2","Diptera","Drosophilidae","Unknown","Unknown","sp.2","SC","A","","","","",""
"3236","SEEDSAI_0082","TREESAI_0045","SAIPAN","FICUTI","Rosales","Moraceae","Ficus","tinctoria",15.250818,145.798789,"LTR1","19/09/2017","F",3,"G","B1",37,19184.5,56.5,"12/15/17",32,"Y","Y",0.864864864864865,"INSECTSAI_1382","27/09/2017","DROSP2","Diptera","Drosophilidae","Unknown","Unknown","sp.2","SC","A","","","","",""
"3237","SEEDSAI_0082","TREESAI_0045","SAIPAN","FICUTI","Rosales","Moraceae","Ficus","tinctoria",15.250818,145.798789,"LTR1","19/09/2017","F",3,"G","B1",37,19184.5,56.5,"12/15/17",32,"Y","Y",0.864864864864865,"INSECTSAI_1383","27/09/2017","DROSP2","Diptera","Drosophilidae","Unknown","Unknown","sp.2","SC","A","","","","",""
"3238","SEEDSAI_0082","TREESAI_0045","SAIPAN","FICUTI","Rosales","Moraceae","Ficus","tinctoria",15.250818,145.798789,"LTR1","19/09/2017","F",3,"G","B1",37,19184.5,56.5,"12/15/17",32,"Y","Y",0.864864864864865,"INSECTSAI_1384","27/09/2017","DROSP2","Diptera","Drosophilidae","Unknown","Unknown","sp.2","SC","A","","","","",""
"3239","SEEDSAI_0082","TREESAI_0045","SAIPAN","FICUTI","Rosales","Moraceae","Ficus","tinctoria",15.250818,145.798789,"LTR1","19/09/2017","F",3,"G","B1",37,19184.5,56.5,"12/15/17",32,"Y","Y",0.864864864864865,"INSECTSAI_1385","27/09/2017","DROSP2","Diptera","Drosophilidae","Unknown","Unknown","sp.2","SC","A","","","","",""
"3240","SEEDSAI_0082","TREESAI_0045","SAIPAN","FICUTI","Rosales","Moraceae","Ficus","tinctoria",15.250818,145.798789,"LTR1","19/09/2017","F",3,"G","B1",37,19184.5,56.5,"12/15/17",32,"Y","Y",0.864864864864865,"INSECTSAI_1386","27/09/2017","DROSP2","Diptera","Drosophilidae","Unknown","Unknown","sp.2","SC","A","","","","",""
"3241","SEEDSAI_0082","TREESAI_0045","SAIPAN","FICUTI","Rosales","Moraceae","Ficus","tinctoria",15.250818,145.798789,"LTR1","19/09/2017","F",3,"G","B1",37,19184.5,56.5,"12/15/17",32,"Y","Y",0.864864864864865,"INSECTSAI_1387","27/09/2017","DROSP2","Diptera","Drosophilidae","Unknown","Unknown","sp.2","SC","A","","","","",""
"3242","SEEDSAI_0082","TREESAI_0045","SAIPAN","FICUTI","Rosales","Moraceae","Ficus","tinctoria",15.250818,145.798789,"LTR1","19/09/2017","F",3,"G","B1",37,19184.5,56.5,"12/15/17",32,"Y","Y",0.864864864864865,"INSECTSAI_1388","27/09/2017","DROSP2","Diptera","Drosophilidae","Unknown","Unknown","sp.2","SC","A","","","","",""
"3243","SEEDSAI_0082","TREESAI_0045","SAIPAN","FICUTI","Rosales","Moraceae","Ficus","tinctoria",15.250818,145.798789,"LTR1","19/09/2017","F",3,"G","B1",37,19184.5,56.5,"12/15/17",32,"Y","Y",0.864864864864865,"INSECTSAI_1389","27/09/2017","DROSP2","Diptera","Drosophilidae","Unknown","Unknown","sp.2","SC","A","","","","",""
"3244","SEEDSAI_0082","TREESAI_0045","SAIPAN","FICUTI","Rosales","Moraceae","Ficus","tinctoria",15.250818,145.798789,"LTR1","19/09/2017","F",3,"G","B1",37,19184.5,56.5,"12/15/17",32,"Y","Y",0.864864864864865,"INSECTSAI_1390","27/09/2017","DROSP2","Diptera","Drosophilidae","Unknown","Unknown","sp.2","SC","A","","","","",""
"3245","SEEDSAI_0082","TREESAI_0045","SAIPAN","FICUTI","Rosales","Moraceae","Ficus","tinctoria",15.250818,145.798789,"LTR1","19/09/2017","F",3,"G","B1",37,19184.5,56.5,"12/15/17",32,"Y","Y",0.864864864864865,"INSECTSAI_1391","27/09/2017","DROSP2","Diptera","Drosophilidae","Unknown","Unknown","sp.2","SC","A","","","","",""
"3246","SEEDSAI_0082","TREESAI_0045","SAIPAN","FICUTI","Rosales","Moraceae","Ficus","tinctoria",15.250818,145.798789,"LTR1","19/09/2017","F",3,"G","B1",37,19184.5,56.5,"12/15/17",32,"Y","Y",0.864864864864865,"INSECTSAI_1392","27/09/2017","DROSP2","Diptera","Drosophilidae","Unknown","Unknown","sp.2","SC","A","","","","",""
"3247","SEEDSAI_0082","TREESAI_0045","SAIPAN","FICUTI","Rosales","Moraceae","Ficus","tinctoria",15.250818,145.798789,"LTR1","19/09/2017","F",3,"G","B1",37,19184.5,56.5,"12/15/17",32,"Y","Y",0.864864864864865,"INSECTSAI_1393","27/09/2017","DROSP2","Diptera","Drosophilidae","Unknown","Unknown","sp.2","SC","A","","","","",""
"3248","SEEDSAI_0082","TREESAI_0045","SAIPAN","FICUTI","Rosales","Moraceae","Ficus","tinctoria",15.250818,145.798789,"LTR1","19/09/2017","F",3,"G","B1",37,19184.5,56.5,"12/15/17",32,"Y","Y",0.864864864864865,"INSECTSAI_1394","27/09/2017","DROSP2","Diptera","Drosophilidae","Unknown","Unknown","sp.2","SC","A","","","","",""
"3249","SEEDSAI_0082","TREESAI_0045","SAIPAN","FICUTI","Rosales","Moraceae","Ficus","tinctoria",15.250818,145.798789,"LTR1","19/09/2017","F",3,"G","B1",37,19184.5,56.5,"12/15/17",32,"Y","Y",0.864864864864865,"INSECTSAI_1395","27/09/2017","CERSP1","Diptera","Ceratopogonidae","Unknown","Unknown","sp.1","UK","A","","","","",""
"3250","SEEDSAI_0082","TREESAI_0045","SAIPAN","FICUTI","Rosales","Moraceae","Ficus","tinctoria",15.250818,145.798789,"LTR1","19/09/2017","F",3,"G","B1",37,19184.5,56.5,"12/15/17",32,"Y","Y",0.864864864864865,"INSECTSAI_1396","27/09/2017","DROSP2","Diptera","Drosophilidae","Unknown","Unknown","sp.2","SC","A","","","","",""
"3251","SEEDSAI_0082","TREESAI_0045","SAIPAN","FICUTI","Rosales","Moraceae","Ficus","tinctoria",15.250818,145.798789,"LTR1","19/09/2017","F",3,"G","B1",37,19184.5,56.5,"12/15/17",32,"Y","Y",0.864864864864865,"INSECTSAI_1397","27/09/2017","DROSP2","Diptera","Drosophilidae","Unknown","Unknown","sp.2","SC","A","","","","",""
"3252","SEEDSAI_0082","TREESAI_0045","SAIPAN","FICUTI","Rosales","Moraceae","Ficus","tinctoria",15.250818,145.798789,"LTR1","19/09/2017","F",3,"G","B1",37,19184.5,56.5,"12/15/17",32,"Y","Y",0.864864864864865,"INSECTSAI_1398","27/09/2017","DROSP2","Diptera","Drosophilidae","Unknown","Unknown","sp.2","SC","A","","","","",""
"3253","SEEDSAI_0082","TREESAI_0045","SAIPAN","FICUTI","Rosales","Moraceae","Ficus","tinctoria",15.250818,145.798789,"LTR1","19/09/2017","F",3,"G","B1",37,19184.5,56.5,"12/15/17",32,"Y","Y",0.864864864864865,"INSECTSAI_1399","27/09/2017","DROSP2","Diptera","Drosophilidae","Unknown","Unknown","sp.2","SC","A","","","","",""
"3254","SEEDSAI_0082","TREESAI_0045","SAIPAN","FICUTI","Rosales","Moraceae","Ficus","tinctoria",15.250818,145.798789,"LTR1","19/09/2017","F",3,"G","B1",37,19184.5,56.5,"12/15/17",32,"Y","Y",0.864864864864865,"INSECTSAI_1400","27/09/2017","DROSP2","Diptera","Drosophilidae","Unknown","Unknown","sp.2","SC","A","","","","",""
"3255","SEEDSAI_0082","TREESAI_0045","SAIPAN","FICUTI","Rosales","Moraceae","Ficus","tinctoria",15.250818,145.798789,"LTR1","19/09/2017","F",3,"G","B1",37,19184.5,56.5,"12/15/17",32,"Y","Y",0.864864864864865,"INSECTSAI_1401","27/09/2017","DROSP2","Diptera","Drosophilidae","Unknown","Unknown","sp.2","SC","A","","","","",""
"3256","SEEDSAI_0082","TREESAI_0045","SAIPAN","FICUTI","Rosales","Moraceae","Ficus","tinctoria",15.250818,145.798789,"LTR1","19/09/2017","F",3,"G","B1",37,19184.5,56.5,"12/15/17",32,"Y","Y",0.864864864864865,"INSECTSAI_1402","27/09/2017","DROSP2","Diptera","Drosophilidae","Unknown","Unknown","sp.2","SC","A","","","","",""
"3257","SEEDSAI_0082","TREESAI_0045","SAIPAN","FICUTI","Rosales","Moraceae","Ficus","tinctoria",15.250818,145.798789,"LTR1","19/09/2017","F",3,"G","B1",37,19184.5,56.5,"12/15/17",32,"Y","Y",0.864864864864865,"INSECTSAI_1403","27/09/2017","DROSP2","Diptera","Drosophilidae","Unknown","Unknown","sp.2","SC","A","","","","",""
"3258","SEEDSAI_0082","TREESAI_0045","SAIPAN","FICUTI","Rosales","Moraceae","Ficus","tinctoria",15.250818,145.798789,"LTR1","19/09/2017","F",3,"G","B1",37,19184.5,56.5,"12/15/17",32,"Y","Y",0.864864864864865,"INSECTSAI_1404","27/09/2017","DROSP2","Diptera","Drosophilidae","Unknown","Unknown","sp.2","SC","A","","","","",""
"3259","SEEDSAI_0082","TREESAI_0045","SAIPAN","FICUTI","Rosales","Moraceae","Ficus","tinctoria",15.250818,145.798789,"LTR1","19/09/2017","F",3,"G","B1",37,19184.5,56.5,"12/15/17",32,"Y","Y",0.864864864864865,"INSECTSAI_1405","27/09/2017","DROSP2","Diptera","Drosophilidae","Unknown","Unknown","sp.2","SC","A","","","","",""
"3260","SEEDSAI_0082","TREESAI_0045","SAIPAN","FICUTI","Rosales","Moraceae","Ficus","tinctoria",15.250818,145.798789,"LTR1","19/09/2017","F",3,"G","B1",37,19184.5,56.5,"12/15/17",32,"Y","Y",0.864864864864865,"INSECTSAI_1407","27/09/2017","DROSP2","Diptera","Drosophilidae","Unknown","Unknown","sp.2","SC","A","","","","",""
"3261","SEEDSAI_0082","TREESAI_0045","SAIPAN","FICUTI","Rosales","Moraceae","Ficus","tinctoria",15.250818,145.798789,"LTR1","19/09/2017","F",3,"G","B1",37,19184.5,56.5,"12/15/17",32,"Y","Y",0.864864864864865,"INSECTSAI_1408","27/09/2017","DROHY","Diptera","Drosophilidae","","Drosophila","hypocausta","SC","A","","","","",""
"3262","SEEDSAI_0082","TREESAI_0045","SAIPAN","FICUTI","Rosales","Moraceae","Ficus","tinctoria",15.250818,145.798789,"LTR1","19/09/2017","F",3,"G","B1",37,19184.5,56.5,"12/15/17",32,"Y","Y",0.864864864864865,"INSECTSAI_1409","27/09/2017","DROSP2","Diptera","Drosophilidae","Unknown","Unknown","sp.2","SC","A","","","","",""
"3263","SEEDSAI_0082","TREESAI_0045","SAIPAN","FICUTI","Rosales","Moraceae","Ficus","tinctoria",15.250818,145.798789,"LTR1","19/09/2017","F",3,"G","B1",37,19184.5,56.5,"12/15/17",32,"Y","Y",0.864864864864865,"INSECTSAI_1410","27/09/2017","DROHY","Diptera","Drosophilidae","","Drosophila","hypocausta","SC","A","","","","",""
"3264","SEEDSAI_0082","TREESAI_0045","SAIPAN","FICUTI","Rosales","Moraceae","Ficus","tinctoria",15.250818,145.798789,"LTR1","19/09/2017","F",3,"G","B1",37,19184.5,56.5,"12/15/17",32,"Y","Y",0.864864864864865,"INSECTSAI_1411","27/09/2017","DROSP2","Diptera","Drosophilidae","Unknown","Unknown","sp.2","SC","A","","","","",""
"3265","SEEDSAI_0082","TREESAI_0045","SAIPAN","FICUTI","Rosales","Moraceae","Ficus","tinctoria",15.250818,145.798789,"LTR1","19/09/2017","F",3,"G","B1",37,19184.5,56.5,"12/15/17",32,"Y","Y",0.864864864864865,"INSECTSAI_1412","27/09/2017","DROSP2","Diptera","Drosophilidae","Unknown","Unknown","sp.2","SC","A","","","","",""
"3266","SEEDSAI_0082","TREESAI_0045","SAIPAN","FICUTI","Rosales","Moraceae","Ficus","tinctoria",15.250818,145.798789,"LTR1","19/09/2017","F",3,"G","B1",37,19184.5,56.5,"12/15/17",32,"Y","Y",0.864864864864865,"INSECTSAI_1413","27/09/2017","DROSP2","Diptera","Drosophilidae","Unknown","Unknown","sp.2","SC","A","","","","",""
"3267","SEEDSAI_0082","TREESAI_0045","SAIPAN","FICUTI","Rosales","Moraceae","Ficus","tinctoria",15.250818,145.798789,"LTR1","19/09/2017","F",3,"G","B1",37,19184.5,56.5,"12/15/17",32,"Y","Y",0.864864864864865,"INSECTSAI_1414","27/09/2017","DROSP2","Diptera","Drosophilidae","Unknown","Unknown","sp.2","SC","A","","","","",""
"3268","SEEDSAI_0082","TREESAI_0045","SAIPAN","FICUTI","Rosales","Moraceae","Ficus","tinctoria",15.250818,145.798789,"LTR1","19/09/2017","F",3,"G","B1",37,19184.5,56.5,"12/15/17",32,"Y","Y",0.864864864864865,"INSECTSAI_1415","27/09/2017","DROSP2","Diptera","Drosophilidae","Unknown","Unknown","sp.2","SC","A","","","","",""
"3269","SEEDSAI_0082","TREESAI_0045","SAIPAN","FICUTI","Rosales","Moraceae","Ficus","tinctoria",15.250818,145.798789,"LTR1","19/09/2017","F",3,"G","B1",37,19184.5,56.5,"12/15/17",32,"Y","Y",0.864864864864865,"INSECTSAI_1416","27/09/2017","DROSP2","Diptera","Drosophilidae","Unknown","Unknown","sp.2","SC","A","","","","",""
"3270","SEEDSAI_0082","TREESAI_0045","SAIPAN","FICUTI","Rosales","Moraceae","Ficus","tinctoria",15.250818,145.798789,"LTR1","19/09/2017","F",3,"G","B1",37,19184.5,56.5,"12/15/17",32,"Y","Y",0.864864864864865,"INSECTSAI_1417","27/09/2017","DROSP2","Diptera","Drosophilidae","Unknown","Unknown","sp.2","SC","A","","","","",""
"3271","SEEDSAI_0082","TREESAI_0045","SAIPAN","FICUTI","Rosales","Moraceae","Ficus","tinctoria",15.250818,145.798789,"LTR1","19/09/2017","F",3,"G","B1",37,19184.5,56.5,"12/15/17",32,"Y","Y",0.864864864864865,"INSECTSAI_1418","27/09/2017","DROSP2","Diptera","Drosophilidae","Unknown","Unknown","sp.2","SC","A","","","","",""
"3272","SEEDSAI_0082","TREESAI_0045","SAIPAN","FICUTI","Rosales","Moraceae","Ficus","tinctoria",15.250818,145.798789,"LTR1","19/09/2017","F",3,"G","B1",37,19184.5,56.5,"12/15/17",32,"Y","Y",0.864864864864865,"INSECTSAI_1419","27/09/2017","DROSP2","Diptera","Drosophilidae","Unknown","Unknown","sp.2","SC","A","","","","",""
"3273","SEEDSAI_0082","TREESAI_0045","SAIPAN","FICUTI","Rosales","Moraceae","Ficus","tinctoria",15.250818,145.798789,"LTR1","19/09/2017","F",3,"G","B1",37,19184.5,56.5,"12/15/17",32,"Y","Y",0.864864864864865,"INSECTSAI_1424","27/09/2017","DROHY","Diptera","Drosophilidae","","Drosophila","hypocausta","SC","A","","","","",""
"3274","SEEDSAI_0082","TREESAI_0045","SAIPAN","FICUTI","Rosales","Moraceae","Ficus","tinctoria",15.250818,145.798789,"LTR1","19/09/2017","F",3,"G","B1",37,19184.5,56.5,"12/15/17",32,"Y","Y",0.864864864864865,"INSECTSAI_1425","27/09/2017","DROHY","Diptera","Drosophilidae","","Drosophila","hypocausta","SC","A","","","","",""
